##FastQC	0.11.7
>>Basic Statistics	pass
#Measure	Value
Filename	ERR458884_trimmed.fq.gz
File type	Conventional base calls
Encoding	Sanger / Illumina 1.9
Total Sequences	1461096
Sequences flagged as poor quality	0
Sequence length	20-51
%GC	42
>>END_MODULE
>>Per base sequence quality	pass
#Base	Mean	Median	Lower Quartile	Upper Quartile	10th Percentile	90th Percentile
1	30.66088128363913	31.0	30.0	33.0	28.0	34.0
2	28.32324090956378	31.0	27.0	33.0	16.0	34.0
3	27.450912876361308	31.0	25.0	31.0	16.0	34.0
4	30.812784375564643	35.0	28.0	37.0	19.0	37.0
5	33.41084364066427	35.0	32.0	37.0	28.0	37.0
6	34.434922825057356	35.0	35.0	37.0	31.0	37.0
7	34.748924779754375	35.0	35.0	37.0	32.0	37.0
8	34.93324052628985	35.0	35.0	37.0	32.0	37.0
9	36.56653772236732	38.0	35.0	39.0	32.0	39.0
10	36.5414935089823	39.0	35.0	39.0	32.0	39.0
11	36.61071277999529	39.0	35.0	39.0	32.0	39.0
12	36.56279806391914	38.0	35.0	39.0	32.0	39.0
13	36.48858117467983	38.0	35.0	39.0	32.0	39.0
14	37.687483231765746	39.0	36.0	41.0	32.0	41.0
15	37.68364843925382	39.0	36.0	41.0	32.0	41.0
16	37.6509496980349	39.0	36.0	41.0	32.0	41.0
17	37.56910086674661	39.0	36.0	41.0	32.0	41.0
18	37.54310052180007	39.0	36.0	41.0	32.0	41.0
19	37.62400143453955	39.0	36.0	41.0	32.0	41.0
20	37.58201788246631	39.0	36.0	41.0	32.0	41.0
21	37.545020605312274	39.0	36.0	40.0	32.0	41.0
22	37.48584639289222	39.0	36.0	40.0	32.0	41.0
23	37.43563525492137	39.0	36.0	40.0	32.0	41.0
24	37.51367874796325	39.0	36.0	41.0	32.0	41.0
25	37.50178237374111	39.0	36.0	41.0	32.0	41.0
26	37.38428701261611	39.0	36.0	40.0	32.0	41.0
27	37.384410983170945	39.0	36.0	40.0	32.0	41.0
28	37.354808561313206	39.0	36.0	40.0	31.0	41.0
29	37.29710343579776	39.0	36.0	40.0	31.0	41.0
30	37.24352062015036	39.0	36.0	40.0	31.0	41.0
31	37.17912443964027	39.0	36.0	40.0	31.0	41.0
32	37.1570385606794	39.0	36.0	40.0	31.0	41.0
33	37.099473496727114	39.0	36.0	40.0	31.0	41.0
34	37.04164601096663	39.0	36.0	40.0	30.0	41.0
35	37.018797521873196	39.0	36.0	40.0	30.0	41.0
36	36.96629062906978	39.0	36.0	40.0	30.0	41.0
37	36.91952197974486	39.0	35.0	40.0	30.0	41.0
38	36.863073662772294	39.0	35.0	40.0	30.0	41.0
39	36.799255128479665	39.0	35.0	40.0	30.0	41.0
40	36.732223227594645	38.0	35.0	40.0	30.0	41.0
41	36.693941733079754	38.0	35.0	40.0	30.0	41.0
42	36.64705723907584	38.0	35.0	40.0	30.0	41.0
43	36.84356081329232	39.0	35.0	40.0	30.0	41.0
44	36.91517459428978	39.0	35.0	40.0	30.0	41.0
45	36.905641568192955	39.0	35.0	40.0	30.0	41.0
46	36.93721799799465	39.0	35.0	40.0	30.0	41.0
47	36.998660709599996	39.0	35.0	40.0	31.0	41.0
48	37.02156878424635	39.0	35.0	40.0	31.0	41.0
49	37.081585415394144	39.0	35.0	40.0	31.0	41.0
50	37.19360410698136	39.0	35.0	40.0	31.0	41.0
51	36.22893338128922	38.0	34.0	40.0	30.0	41.0
>>END_MODULE
>>Per tile sequence quality	fail
#Tile	Base	Mean
1101	1	1.3324037413408085
1101	2	4.119788162610757
1101	3	5.048678720130834
1101	4	5.320681903971561
1101	5	2.452235108501064
1101	6	1.4176232554419883
1101	7	1.1166348329664402
1101	8	0.8036980924019659
1101	9	0.7257513309104695
1101	10	0.8170571966131916
1101	11	0.6305134724016881
1101	12	0.6671712339679061
1101	13	0.667494019266357
1101	14	0.7411858119317856
1101	15	0.7077832489241729
1101	16	0.6611629676525439
1101	17	0.5063835980462343
1101	18	0.5339859204897124
1101	19	0.5953680320735586
1101	20	0.47918126467968136
1101	21	0.5247197265816652
1101	22	0.5573108053058675
1101	23	0.5635898227377751
1101	24	0.6682283050529705
1101	25	0.5474025000645923
1101	26	0.4879242881029455
1101	27	0.547129602805768
1101	28	0.4725862667080776
1101	29	0.3981632848173078
1101	30	0.4576223132564934
1101	31	0.4454473992336361
1101	32	0.4312640591793482
1101	33	0.2683145142078516
1101	34	0.49996969407695246
1101	35	0.4417543472243963
1101	36	0.5502244486672581
1101	37	0.522129812633672
1101	38	0.4176591778404273
1101	39	0.1891765098667335
1101	40	0.23836746278462329
1101	41	0.17710439848639226
1101	42	0.4306594470041958
1101	43	0.5959609142393987
1101	44	0.3279233732381641
1101	45	0.32828462292276583
1101	46	0.41311281915621123
1101	47	0.4878351301527317
1101	48	0.5169584920627912
1101	49	0.4079059767473794
1101	50	0.1351048608358809
1101	51	0.35641577225258203
1102	1	0.9337483104460134
1102	2	3.113424415803756
1102	3	2.7310319211740506
1102	4	4.2346695564031265
1102	5	1.9983933359796922
1102	6	1.084224392377564
1102	7	0.9688003907291076
1102	8	0.678511482555777
1102	9	0.7533479728010093
1102	10	0.8024199794073752
1102	11	0.5916216295909962
1102	12	0.6325361940741843
1102	13	0.7078250969254043
1102	14	0.6623456566168571
1102	15	0.562727561800763
1102	16	0.6087165681851943
1102	17	0.5645254041739491
1102	18	0.634261240026035
1102	19	0.5471083828732475
1102	20	0.6166510702520185
1102	21	0.6073853245772796
1102	22	0.4439542578286293
1102	23	0.641118567157271
1102	24	0.5796251088276847
1102	25	0.49893000784832253
1102	26	0.6370188466034108
1102	27	0.5518779156722289
1102	28	0.415549616003986
1102	29	0.45165782435233837
1102	30	0.4611644244255544
1102	31	0.609683461337788
1102	32	0.4964540244362965
1102	33	0.36690255407496153
1102	34	0.3771622308785467
1102	35	0.530221271016103
1102	36	0.46599607249427066
1102	37	0.4491636537886876
1102	38	0.5549382387512907
1102	39	0.39384664424149207
1102	40	0.2776205434517962
1102	41	0.3981551224267861
1102	42	0.35699710700637866
1102	43	0.5179103941493537
1102	44	0.4747786946025201
1102	45	0.4256865443072755
1102	46	0.38119827431013675
1102	47	0.45818347317538155
1102	48	0.5003034139729721
1102	49	0.5764370154689544
1102	50	0.39514547117943266
1102	51	0.07356967395598701
1103	1	0.7756744549815693
1103	2	2.428103983205741
1103	3	2.202339614918561
1103	4	3.5032352212704154
1103	5	1.4508990796709682
1103	6	0.7587149316307915
1103	7	0.7141241854878757
1103	8	0.45766982164836634
1103	9	0.3986400138193673
1103	10	0.49891772862753925
1103	11	0.18515880948527297
1103	12	0.3935538080607728
1103	13	0.4536606872647937
1103	14	0.4732353217082874
1103	15	0.46280414435114636
1103	16	0.4267937858103892
1103	17	0.44074558834564215
1103	18	0.36378287926618924
1103	19	0.3301742999025947
1103	20	0.19113600590399926
1103	21	0.21815544617542315
1103	22	0.24907968510322576
1103	23	0.3560959868519191
1103	24	0.3469517977631682
1103	25	0.28442194497835516
1103	26	0.4274699590753457
1103	27	0.42925697262263185
1103	28	0.28745000383823793
1103	29	0.23985337446460164
1103	30	0.37501214845086395
1103	31	0.37603208172672
1103	32	0.19705551962729828
1103	33	0.35392807808228355
1103	34	0.37962316357204173
1103	35	0.28527438614673173
1103	36	0.18845845279522422
1103	37	0.3986632223793407
1103	38	0.18149769645663838
1103	39	0.2335193733634071
1103	40	0.14655961762581882
1103	41	0.0076256471492328615
1103	42	0.2772532435092856
1103	43	0.31696245752169006
1103	44	0.46267325053448616
1103	45	0.5232289613180754
1103	46	0.3416341610017426
1103	47	0.3803808072765307
1103	48	0.3113271630760721
1103	49	0.2049227573564565
1103	50	0.20105058874352721
1103	51	-0.08999124369321976
1104	1	0.6988178787776107
1104	2	3.620660727226216
1104	3	0.04625160447664456
1104	4	2.5005467667080126
1104	5	1.3338750259696823
1104	6	0.748832403195216
1104	7	0.6521863284539862
1104	8	0.5359892832794131
1104	9	0.4240345521544242
1104	10	0.40025009009415413
1104	11	0.2243346439063103
1104	12	0.5444751038077271
1104	13	0.4850728887124234
1104	14	0.45670454687059703
1104	15	0.40348185187576746
1104	16	0.49685464048805983
1104	17	0.45924778352134155
1104	18	0.4323825436331461
1104	19	0.41861699649371076
1104	20	0.34304385937814175
1104	21	0.504965745702485
1104	22	0.3673326981725751
1104	23	0.2966058778559315
1104	24	0.3923097215846383
1104	25	0.35405273550183836
1104	26	0.5607185245422173
1104	27	0.4248066596335818
1104	28	0.31537449523104044
1104	29	0.2954007792637725
1104	30	0.33912436806484436
1104	31	0.24848590621822808
1104	32	0.4044079739422628
1104	33	0.4260128808441195
1104	34	0.49641242670276853
1104	35	0.6399868221599831
1104	36	0.4960022884584845
1104	37	0.521124430206072
1104	38	0.27028118617472785
1104	39	0.3435666179548349
1104	40	0.3086271317263325
1104	41	0.31535288469406453
1104	42	0.11814917690046656
1104	43	0.20256710378880172
1104	44	0.36934067982694074
1104	45	0.38395300246762076
1104	46	0.4708415853409349
1104	47	0.47749831356654937
1104	48	0.2944150201704048
1104	49	0.3297308842689617
1104	50	0.03814304453040762
1104	51	-0.07381697448329305
1105	1	-0.38460126141903217
1105	2	-3.160795697136738
1105	3	-2.9403011899771947
1105	4	-1.0929666061522383
1105	5	-0.34092749433587244
1105	6	-0.062133528072557453
1105	7	0.07419811218352379
1105	8	0.08084923532669563
1105	9	0.025909912264452828
1105	10	0.23729077555779554
1105	11	0.025258384218183494
1105	12	0.10444573741551721
1105	13	-0.019688927543178636
1105	14	0.10126711773095565
1105	15	0.15911629605174227
1105	16	0.009924543653312412
1105	17	-0.028741733791818547
1105	18	0.2216192032989639
1105	19	0.060698293075688525
1105	20	0.06457425731134236
1105	21	-0.15167793587660583
1105	22	-0.17437129602849666
1105	23	0.07603639288297614
1105	24	-0.1654695844020182
1105	25	-0.15529432692962075
1105	26	-0.1155725846609954
1105	27	-0.02386571283547312
1105	28	-0.14559039351475178
1105	29	0.0752023431425215
1105	30	-0.1382465273150686
1105	31	-0.24254824434102318
1105	32	-0.26201223844971366
1105	33	-0.15924374313763678
1105	34	-0.1244346383581032
1105	35	-0.22276105096671728
1105	36	0.039640233050853624
1105	37	0.044158675112448975
1105	38	0.12606397937012304
1105	39	-0.23678372477174747
1105	40	-0.23448874334297187
1105	41	-0.21033368156826526
1105	42	-0.038005113613643005
1105	43	0.0972882753424571
1105	44	-0.17862396577185535
1105	45	-0.24204080454551757
1105	46	0.0013371958854975219
1105	47	-0.12576074447783014
1105	48	-0.07346240068982723
1105	49	0.00584128301028386
1105	50	0.022258073287602542
1105	51	-0.253890812906846
1106	1	0.8121230256909548
1106	2	3.606005919554395
1106	3	4.528253083807112
1106	4	4.849979842223874
1106	5	2.0703490448478874
1106	6	0.9165501250262977
1106	7	0.6334167904860308
1106	8	0.20108378083973122
1106	9	0.1594386437511588
1106	10	0.1114120341657241
1106	11	0.08277215436967822
1106	12	0.1860805121912108
1106	13	0.09870677572931896
1106	14	0.07017984722642723
1106	15	0.016974806792717345
1106	16	-0.028923453854261538
1106	17	0.08560513010168336
1106	18	-0.20636099951551046
1106	19	-0.17149736244786595
1106	20	-0.23143769008354553
1106	21	-0.09438225309213522
1106	22	-0.029191484010318902
1106	23	-0.015337531421259598
1106	24	-0.03891877732297644
1106	25	-0.11004082319185216
1106	26	-0.12304845483821936
1106	27	-0.18111628416554737
1106	28	0.12355485268834343
1106	29	-0.12714922220362723
1106	30	-0.14082827177784907
1106	31	-0.08803415854595897
1106	32	-0.09295102238441899
1106	33	0.02486118993044073
1106	34	-0.0493705386774792
1106	35	0.03624552298072814
1106	36	0.06487267756401138
1106	37	-0.06469905811386667
1106	38	-0.24669052086066046
1106	39	-0.2718593996040113
1106	40	-0.23051648327935226
1106	41	-0.05357009942948565
1106	42	-0.1130596591684423
1106	43	-0.03274259440934202
1106	44	-0.18369323830171425
1106	45	-0.21454176203306474
1106	46	-0.20208707439345375
1106	47	-0.1944593111183508
1106	48	-0.20669864403928528
1106	49	-0.12975045101143934
1106	50	-0.24536003050033628
1106	51	-0.24827985320109747
1107	1	-0.09744885953824678
1107	2	-1.9276225969089111
1107	3	-1.7983979438429856
1107	4	-0.3228309600761996
1107	5	-0.07839659223695605
1107	6	-0.1021660863624021
1107	7	0.17759734306461183
1107	8	0.06755244591339249
1107	9	0.08252498117815321
1107	10	0.03227292101175294
1107	11	0.015799918254927547
1107	12	0.10901601646349235
1107	13	0.09241015306889011
1107	14	0.18317504967362908
1107	15	-0.13307738941740155
1107	16	0.07068332146520362
1107	17	0.03428844927786656
1107	18	0.032035432354213356
1107	19	-0.06341019146922378
1107	20	0.027656953751744595
1107	21	-0.22892757765178828
1107	22	-0.016862721874439046
1107	23	-0.0840639302772388
1107	24	-0.14012525405507148
1107	25	0.02170824137306937
1107	26	0.08866227017464468
1107	27	0.0643340175960816
1107	28	-0.06680609530911852
1107	29	-0.056598299474920566
1107	30	-0.17417268962611843
1107	31	-0.21217773123593986
1107	32	-0.09187716735485196
1107	33	0.012253225338994866
1107	34	-0.07586395942296775
1107	35	0.09075979579881022
1107	36	0.01383209182759515
1107	37	-0.22593226734503702
1107	38	-0.04453218232853118
1107	39	0.03009284159039538
1107	40	-0.13739857893816065
1107	41	-0.1796368298284392
1107	42	-0.08564651166818038
1107	43	-0.08587170496898722
1107	44	-0.09498008376786515
1107	45	0.09312051526071485
1107	46	0.12121297123594843
1107	47	0.053968794198070213
1107	48	-0.04405937972670415
1107	49	-0.025969362006009078
1107	50	0.013254155641519105
1107	51	0.027713273489347046
1108	1	-0.5765239493714454
1108	2	-3.0490340243143486
1108	3	-2.9366520153014477
1108	4	-3.2267012232987113
1108	5	-1.5960160902777467
1108	6	-0.7140066899308266
1108	7	-0.3621475790684201
1108	8	-0.17985674387588801
1108	9	-0.27896502217654273
1108	10	-0.07792621645120335
1108	11	-0.13575231987999814
1108	12	-0.24112335900988313
1108	13	-0.10153444950351087
1108	14	-0.29337839891826434
1108	15	-0.2657534157984429
1108	16	-0.2745614848098086
1108	17	-0.24215095697569922
1108	18	-0.043063911578116176
1108	19	-0.1724403733490263
1108	20	-0.16167191703024741
1108	21	-0.21506735304875235
1108	22	-0.4890230974903744
1108	23	-0.5615830794140564
1108	24	-0.36545674922123084
1108	25	-0.37350980530295175
1108	26	-0.6211953107807062
1108	27	-0.4070057829743092
1108	28	-0.5332538335109263
1108	29	-0.5530888518963124
1108	30	-0.5350099677172153
1108	31	-0.2506562167436144
1108	32	-0.29137147890328663
1108	33	-0.25671011633401974
1108	34	-0.3670398541254585
1108	35	-0.3276612935476919
1108	36	-0.3514956103780733
1108	37	-0.31343290120486245
1108	38	-0.40930157482119967
1108	39	-0.3782373956371785
1108	40	-0.5191121193138883
1108	41	-0.34153253561014907
1108	42	-0.4948322978176307
1108	43	-0.23243652047614205
1108	44	-0.44144140718437797
1108	45	-0.5687288430147603
1108	46	-0.18046320563811236
1108	47	-0.37278329066132443
1108	48	-0.16788626391421246
1108	49	-0.269954350147124
1108	50	-0.1756020535088041
1108	51	-0.42561481421053315
1109	1	-0.6989187617921324
1109	2	-3.1826936625041142
1109	3	-2.9887678665931645
1109	4	-3.580639871016274
1109	5	-1.6206675461627036
1109	6	-0.8314851500351992
1109	7	-0.09580111900664434
1109	8	-0.1625953040883772
1109	9	-0.0508652470374642
1109	10	0.03002009570377595
1109	11	-0.13529398303774798
1109	12	-0.18311446717834912
1109	13	-0.07857840434547114
1109	14	-0.24540597075905168
1109	15	-0.34280482405896606
1109	16	-0.24221026036801163
1109	17	-0.12658183039051352
1109	18	-0.09047055751072719
1109	19	-0.28165860654036123
1109	20	-0.2260951047121651
1109	21	-0.4250359615729451
1109	22	-0.5547879005120109
1109	23	-0.5589317919569936
1109	24	-0.6473600425674562
1109	25	-0.5130537961680304
1109	26	-0.252853360150354
1109	27	-0.454911750719063
1109	28	-0.4494044562556567
1109	29	-0.3903141706226947
1109	30	-0.36188171118083545
1109	31	-0.43129084545645924
1109	32	-0.20221290576340323
1109	33	-0.3554378801867415
1109	34	-0.48335212142159634
1109	35	-0.34282731291206403
1109	36	-0.287353028423766
1109	37	-0.19407090354373224
1109	38	-0.557415136333681
1109	39	-0.6172013227655313
1109	40	-0.6214368341585299
1109	41	-0.5115916138938275
1109	42	-0.27806136954580296
1109	43	-0.38336360409982007
1109	44	-0.4521666999315528
1109	45	-0.4844186978870084
1109	46	-0.7313098222696084
1109	47	-0.6731001709984028
1109	48	-0.6553511206655003
1109	49	-0.49512432628291947
1109	50	-0.2512672330183676
1109	51	-0.3178015251260504
1110	1	-0.37069177479479976
1110	2	-1.6007108271758916
1110	3	-1.2038486668457544
1110	4	-3.591105154175949
1110	5	-1.2153287017641858
1110	6	-0.49318324699549976
1110	7	-0.3065333443862457
1110	8	-0.5269771749801961
1110	9	-0.39290147080967586
1110	10	-0.5495631299915686
1110	11	-0.4187033805520315
1110	12	-0.46160409087593024
1110	13	-0.425540142627284
1110	14	-0.38253103175392056
1110	15	-0.6424345493668042
1110	16	-0.6098930296782683
1110	17	-0.7435283558361405
1110	18	-0.6559230676286987
1110	19	-0.5529924565360531
1110	20	-0.6118065200800018
1110	21	-0.67838135036137
1110	22	-0.6234580690013516
1110	23	-0.47626581417348035
1110	24	-0.6451642275325824
1110	25	-0.6239772247164694
1110	26	-0.700666456422411
1110	27	-0.750611520808441
1110	28	-0.5809602761888826
1110	29	-0.7040804373070273
1110	30	-0.7462604462453797
1110	31	-0.6177684589774017
1110	32	-0.5803539217634963
1110	33	-0.7480901337757402
1110	34	-0.7437648181321634
1110	35	-0.921255894989983
1110	36	-0.7097446092515085
1110	37	-0.7670099606678917
1110	38	-0.8640169976642653
1110	39	-0.695145138076839
1110	40	-0.6906261596865164
1110	41	-0.6936067085883479
1110	42	-0.4913488894869005
1110	43	-0.7016055390196101
1110	44	-0.5231885093513071
1110	45	-0.699422088074229
1110	46	-0.611889331446136
1110	47	-0.5051534749577868
1110	48	-0.48932678279864206
